,ID,Gender,Age,Handness,Race,Education,Language,Scan,Interval,Training,Face,People,Place,Activity,Distinc_Test,Distinc_Encode40,Distinc_Encode60,Distinc_Encode70,A1,Mem_s
5452,39,1,52,1,-1,12,-1,1,13,-1,0,1,38,29,0.420191062,1.400799078,0.89972547,0.865522834,1,0.1
5453,39,1,52,1,-1,12,-1,1,20,1,1,1,23,7,0.34715328,1.526491741,0.914664347,0.973050573,0,0.3
5454,39,1,52,1,-1,12,-1,1,10,-1,0,1,38,29,0.446486514,1.415547501,1.160056084,0.993161149,1,0.1
5455,39,1,52,1,-1,12,-1,1,18,1,0,0,27,28,0.46292468,3.342746853,1.4029289,1.050007436,0,0.4
5456,39,1,52,1,-1,12,-1,1,4,1,0,0,38,3,0.366038689,1.893185308,0.925694335,0.804135371,2,0.8
5457,39,1,52,1,-1,12,-1,1,8,-1,0,0,8,0,0.435963828,2.754383704,1.101485778,0.807602071,1,0.1
5458,39,1,52,1,-1,12,-1,1,7,1,0,1,38,29,0.372239638,1.560257465,0.974587677,0.791131861,1,0
5459,39,1,52,1,-1,12,-1,1,14,-1,0,0,32,0,0.412916849,5.295601509,2.549943434,1.41909475,0,0.2
5460,39,1,52,1,-1,12,-1,1,15,1,0,1,38,29,0.35037373,2.344126991,1.306322123,1.239388887,1,0.1
5461,39,1,52,1,-1,12,-1,1,10,-1,0,0,0,0,0.384511663,1.143601828,0.722260543,0.775187129,1,0.1
5462,39,1,52,1,-1,12,-1,1,19,1,1,0,0,31,0.447218706,3.933999727,1.176161662,0.739122774,1,0
5463,39,1,52,1,-1,12,-1,1,4,1,0,0,0,0,0.439063725,2.667932818,1.401821068,1.006868837,0,0.5
5464,39,1,52,1,-1,12,-1,1,8,-1,0,0,36,7,0.35235717,1.543518285,0.911777373,0.864956927,2,0.7
5465,39,1,52,1,-1,12,-1,1,4,1,0,0,38,29,0.380314208,1.096384296,0.710752136,0.865711575,0,0.3
5466,39,1,52,1,-1,12,-1,1,9,-1,0,1,23,28,0.382458363,5.14844387,1.754844759,0.978423285,0,0.3
5467,39,1,52,1,-1,12,-1,1,6,1,1,1,23,7,0.353776448,2.973692149,1.991575043,1.665462621,1,0
5468,39,1,52,1,-1,12,-1,1,11,-1,0,0,23,7,0.386570106,3.335850341,1.389851413,1.055639934,0,0.2
5469,39,1,52,1,-1,12,-1,1,18,1,0,1,23,7,0.334169056,2.664414819,1.439045138,1.02740094,0,0.2
5470,39,1,52,1,-1,12,-1,1,9,-1,0,1,5,24,0.422476132,4.906530223,2.678252943,1.721824654,1,0
5471,39,1,52,1,-1,12,-1,1,19,1,1,1,23,7,0.391557443,4.053346489,1.420965105,0.986164186,0,0.3
5472,39,1,52,1,-1,12,-1,1,12,-1,0,0,0,0,0.43709538,1.888729183,1.075384162,0.999505938,0,0.2
5473,39,1,52,1,-1,12,-1,1,18,1,0,1,38,3,0.528017608,1.882684425,1.039294721,1.045987386,2,0.7
5474,39,1,52,1,-1,12,-1,1,12,-1,0,0,42,0,0.38640005,1.943133341,1.301302677,1.107633158,0,0.3
5475,39,1,52,1,-1,12,-1,1,17,1,0,0,23,0,0.380506978,1.287160251,1.111167588,1.217015076,0,0.2
5476,39,1,52,1,-1,12,-1,1,8,-1,0,0,0,7,0.356051753,2.614747042,0.93806528,0.688696719,0,0.4
5477,39,1,52,1,-1,12,-1,1,18,1,0,1,23,7,0.350951836,2.664414819,1.439045138,1.02740094,1,0.1
5478,39,1,52,1,-1,12,-1,1,8,-1,0,1,12,27,0.378829732,2.629898869,1.363132816,0.783888295,1,0.1
5479,39,1,52,1,-1,12,-1,1,15,1,1,1,23,7,0.479897627,1.374352902,0.890303579,0.928110202,1,0.1
5480,39,1,52,1,-1,12,-1,1,19,1,1,1,0,7,0.428994029,2.399150685,1.755633058,1.305276715,0,0.4
5481,39,1,52,1,-1,12,-1,1,7,1,0,0,38,29,0.378750722,2.994236681,1.001119241,0.554468852,1,0.1
5482,39,1,52,1,-1,12,-1,1,9,-1,0,0,38,29,0.366634878,1.51002702,1.39410005,1.410596596,1,0.1
5483,39,1,52,1,-1,12,-1,1,10,-1,0,1,0,29,0.374204036,3.549588071,1.561616232,1.215340306,0,0.4
5484,39,1,52,1,-1,12,-1,1,18,1,0,0,38,3,0.375595287,2.605599318,1.411696663,0.813854597,2,0.8
5485,39,1,52,1,-1,12,-1,1,6,1,0,0,38,7,0.367016433,1.500934782,1.038813295,0.943138957,0,0.4
5486,39,1,52,1,-1,12,-1,1,11,-1,0,0,16,29,0.35428828,2.611410958,1.024285669,0.773550645,1,0
5487,39,1,52,1,-1,12,-1,2,11,1,1,1,22,28,0.397132715,3.251850352,1.837139139,1.479298924,0,0.4
5488,39,1,52,1,-1,12,-1,2,16,-1,0,0,0,0,0.358736285,2.423001873,1.471753554,1.531445709,0,0.5
5489,39,1,52,1,-1,12,-1,2,16,-1,0,0,39,22,0.34660572,3.018959828,1.626349676,1.324277089,1,0.1
5490,39,1,52,1,-1,12,-1,2,14,1,1,1,12,26,0.358821952,4.322423379,1.836925239,1.123993184,2,0.8
5491,39,1,52,1,-1,12,-1,2,18,-1,0,1,0,26,0.353737352,2.624822709,1.218116396,0.970532205,1,0
5492,39,1,52,1,-1,12,-1,2,11,1,0,1,38,29,0.374398275,1.394614802,1.048390087,1.066078228,1,0
5493,39,1,52,1,-1,12,-1,2,18,-1,0,0,0,22,0.449487246,5.895658292,2.071035435,1.095091201,0,0.3
5494,39,1,52,1,-1,12,-1,2,7,-1,0,0,27,0,0.371026301,6.524266945,1.942856219,1.224890451,0,0.5
5495,39,1,52,1,-1,12,-1,2,9,1,0,1,23,0,0.607008128,1.847163776,1.3635324,1.330190919,1,0
5496,39,1,52,1,-1,12,-1,2,14,1,0,1,28,26,0.401139019,4.633416565,1.812837836,1.120517052,2,0.8
5497,39,1,52,1,-1,12,-1,2,16,-1,1,1,30,29,0.496960507,2.579454074,1.54822785,1.210266227,2,0.6
5498,39,1,52,1,-1,12,-1,2,6,-1,0,1,3,15,0.509267313,2.559493339,1.224587382,0.797854943,0,0.5
5499,39,1,52,1,-1,12,-1,2,14,1,0,1,7,0,0.34994083,3.310403638,0.916622039,0.683334923,2,0.7
5500,39,1,52,1,-1,12,-1,2,5,-1,0,1,38,29,0.507877655,1.651936292,1.028945821,0.944873855,1,0
5501,39,1,52,1,-1,12,-1,2,11,1,0,1,6,29,0.397038423,1.268074419,0.967570143,0.923300326,0,0.3
5502,39,1,52,1,-1,12,-1,2,9,1,0,1,30,22,0.50253059,2.269836938,0.977662087,0.912265276,1,0.1
5503,39,1,52,1,-1,12,-1,2,16,-1,0,0,38,3,0.432317858,1.472276434,0.612923415,0.74826935,0,0.5
5504,39,1,52,1,-1,12,-1,2,7,-1,0,1,32,0,0.34577497,4.633416565,1.043251732,0.476915238,0,0.5
5505,39,1,52,1,-1,12,-1,2,10,1,0,1,31,29,0.509350466,1.197402633,0.852999819,0.987282475,2,0.8
5506,39,1,52,1,-1,12,-1,2,7,-1,0,1,22,0,0.355594244,2.947716677,2.244424077,1.812082614,1,0
5507,39,1,52,1,-1,12,-1,2,12,1,0,0,0,20,0.391647924,2.510138645,0.692746,0.568671703,0,0.4
5508,39,1,52,1,-1,12,-1,2,18,-1,0,1,22,0,0.396670495,4.168931238,1.529654429,1.124909988,0,0.2
5509,39,1,52,1,-1,12,-1,2,10,1,0,1,38,29,0.398378509,1.872292666,1.123141369,1.143486722,1,0.1
5510,39,1,52,1,-1,12,-1,2,15,-1,0,1,5,24,0.397688138,3.662066016,0.860462829,0.63068214,1,0
5511,39,1,52,1,-1,12,-1,2,13,1,0,1,12,0,0.352811416,3.356684341,1.992074397,1.296527181,1,0
5512,39,1,52,1,-1,12,-1,2,14,1,0,1,37,26,0.354166604,2.360836858,1.526827346,1.361147983,2,0.8
5513,39,1,52,1,-1,12,-1,2,17,-1,1,0,27,31,0.47153862,1.126669997,0.917474395,0.923600185,0,0.4
5514,39,1,52,1,-1,12,-1,2,9,1,0,1,22,29,0.36302893,1.427453906,0.858531547,0.928260844,0,0.2
5515,39,1,52,1,-1,12,-1,2,17,-1,0,1,38,29,0.400639963,1.400799078,1.111892405,1.085698658,1,0
5516,39,1,52,1,-1,12,-1,2,9,1,0,1,22,0,0.340783699,2.504885376,1.401544264,1.259822497,2,0.8
5517,39,1,52,1,-1,12,-1,2,15,-1,0,1,15,29,0.37666198,2.323312586,1.791358326,1.649320626,0,0.2
5518,39,1,52,1,-1,12,-1,2,6,-1,0,1,22,26,0.402373309,3.87927485,2.167724983,1.231058968,1,0
5519,39,1,52,1,-1,12,-1,2,11,1,0,0,27,27,0.38196196,1.140536618,0.686702489,0.799310955,0,0.4
5520,39,1,52,1,-1,12,-1,2,6,-1,0,0,7,6,0.492791267,1.820383219,1.276088172,1.238703497,0,0.2
5521,39,1,52,1,-1,12,-1,2,11,1,0,0,39,22,0.381159158,1.457461351,0.941029267,0.980220546,0,0.3
5522,39,1,52,1,-1,12,-1,2,11,1,0,1,32,26,0.365863879,3.83020295,2.111857439,1.303886282,0,0.2
5523,39,1,52,1,-1,12,-1,2,18,-1,0,0,0,27,0.425479492,3.295440743,1.677715917,1.391895366,2,0.7
5524,39,1,52,1,-1,12,-1,2,5,-1,0,0,23,0,0.365924229,5.358515357,1.446832902,0.96608809,1,0
5525,39,1,52,1,-1,12,-1,2,12,1,0,0,0,22,0.384560597,2.236665465,1.144312895,1.059699054,1,0
5526,39,1,52,1,-1,12,-1,2,7,-1,0,1,42,29,0.376251741,1.432819967,1.001397444,0.986270537,1,0.1
5527,39,1,52,1,-1,12,-1,2,9,1,0,0,38,3,0.399299119,2.245288621,1.398918668,1.112090477,2,0.7
5528,39,1,52,1,-1,12,-1,2,6,-1,0,0,30,29,0.410274448,2.243558015,1.670447046,1.513789683,1,0.1
5529,39,1,52,1,-1,12,-1,2,11,1,0,0,27,7,0.707474039,1.309331161,1.230750549,1.342200536,0,0.4
5530,39,1,52,1,-1,12,-1,2,14,1,0,1,28,29,0.357674058,5.591446846,2.205339366,1.209334309,2,0.8
5531,39,1,52,1,-1,12,-1,2,18,-1,0,1,38,29,0.363129028,1.379197858,0.861913786,0.8575348,0,0.4
5532,39,1,52,1,-1,12,-1,2,9,1,0,0,27,0,0.557058291,2.201791289,0.929225669,0.771272523,2,0.7
5533,39,1,52,1,-1,12,-1,2,16,-1,0,1,36,26,0.463128888,2.732530092,1.22690867,0.918762192,0,0.5
5534,39,1,52,1,-1,12,-1,2,7,-1,0,1,32,7,0.558331318,3.069002328,1.514513231,0.787721695,1,0
5535,39,1,52,1,-1,12,-1,2,14,1,1,1,0,0,0.349965194,2.569823167,1.082298346,0.707893913,1,0
5536,39,1,52,1,-1,12,-1,2,7,-1,0,1,38,29,0.480105601,1.131018231,0.821520996,0.828749255,1,0
5537,39,1,52,1,-1,12,-1,2,14,1,0,1,7,0,0.508910039,5.247973424,1.556271693,0.68192048,2,0.8
5538,39,1,52,1,-1,12,-1,2,5,-1,0,1,30,29,0.37611287,2.189157185,0.955185181,0.642766251,1,0.1
5539,39,1,52,1,-1,12,-1,2,12,1,0,1,41,29,0.464147072,3.622387528,2.072929146,1.582589202,1,0.1
5540,39,1,52,1,-1,12,-1,2,12,1,0,1,6,26,0.382630433,1.459038226,0.84329338,0.858658661,1,0
5541,39,1,52,1,-1,12,-1,2,16,-1,0,1,38,3,0.488622126,1.537525962,0.715130665,0.683610261,0,0.4
5542,39,1,52,1,-1,12,-1,2,5,-1,0,1,32,29,0.506829311,2.988150253,1.016064465,0.822674277,1,0
5543,39,1,52,1,-1,12,-1,2,10,1,0,0,38,29,0.416313027,1.280317742,0.917730271,0.927306876,0,0.4
5544,39,1,52,1,-1,12,-1,2,5,-1,0,1,12,0,0.415565537,5.097150558,2.594553908,1.202372578,1,0.1
5545,39,1,52,1,-1,12,-1,2,11,1,0,1,38,29,0.387358473,1.505332842,0.950943762,0.982021159,1,0.1
5546,39,1,52,1,-1,12,-1,2,14,1,0,1,28,29,0.38269451,4.429321194,2.085189228,1.293555158,0,0.3
5547,39,1,52,1,-1,12,-1,2,15,-1,0,0,38,29,0.423432927,1.423130966,1.088349811,1.060157497,2,0.8
5548,39,1,52,1,-1,12,-1,2,6,-1,1,1,22,26,0.391856373,2.446023502,1.616865999,1.348680469,2,0.8
5549,39,1,52,1,-1,12,-1,2,12,1,1,1,6,26,0.501882001,1.433588903,0.860060221,0.899787247,1,0
5550,39,1,52,1,-1,12,-1,2,12,1,0,1,39,11,0.398506646,1.832154813,1.246030584,1.215273368,1,0
5551,39,1,52,1,-1,12,-1,2,17,-1,0,1,38,29,0.379413419,2.069435236,0.929398169,0.87067835,1,0
5552,39,1,52,1,-1,12,-1,2,9,1,0,1,22,28,0.484290701,2.803606223,1.235778935,1.040296395,0,0.3
5553,39,1,52,1,-1,12,-1,2,17,-1,0,0,0,27,0.461362579,2.465261745,1.778567608,1.677715845,0,0.5
5554,39,1,52,1,-1,12,-1,2,12,1,0,0,27,7,0.408503584,3.772731604,2.030775798,1.084699663,0,0.4
5555,39,1,52,1,-1,12,-1,2,16,-1,0,1,38,3,0.357712402,1.287381779,0.960156413,1.054784522,2,0.8
5556,39,1,52,1,-1,12,-1,2,6,-1,0,1,36,7,0.473307158,2.493720376,1.197031771,1.075229248,2,0.7
5557,39,1,52,1,-1,12,-1,2,14,1,0,0,38,29,0.421224943,1.335717913,1.136002528,1.199996806,0,0.2
5558,39,1,52,1,-1,12,-1,2,16,-1,0,0,38,3,0.417530585,2.234378388,1.075084598,0.889973663,0,0.4
5559,39,1,52,1,-1,12,-1,2,11,1,0,0,38,29,0.40028273,1.176167865,0.884923929,0.978212028,1,0.1
5560,39,1,52,1,-1,12,-1,2,11,1,1,1,36,26,0.36890225,1.281198045,0.991982605,1.084582185,2,0.8
5561,39,1,52,1,-1,12,-1,2,18,-1,0,0,42,29,0.344487463,2.76016401,1.349510938,1.236581762,0,0.2
5562,39,1,52,1,-1,12,-1,2,15,-1,0,1,6,29,0.495078545,5.694987528,1.352404967,0.864202745,1,0
5563,39,1,52,1,-1,12,-1,2,9,1,1,0,27,31,0.371263845,1.807257225,1.087945202,1.121674399,0,0.5
5564,39,1,52,1,-1,12,-1,2,17,-1,0,0,42,29,0.362670735,1.468817575,0.904343609,0.64609427,1,0
5565,39,1,52,1,-1,12,-1,2,7,-1,0,1,36,0,0.415590588,3.125851185,0.718200057,0.3082214,0,0.4
5566,39,1,52,1,-1,12,-1,2,14,1,0,1,28,26,0.383490717,4.492834604,1.727254116,1.133199138,2,0.8
5567,39,1,52,1,-1,12,-1,2,7,-1,0,1,36,20,0.491867132,2.754383704,1.368071776,1.005185768,0,0.4
5568,39,1,52,1,-1,12,-1,2,14,1,1,1,24,0,0.350753899,4.842508316,1.426056984,0.983665656,2,0.8
5569,39,1,52,1,-1,12,-1,2,14,1,0,1,0,29,0.509488035,4.364782635,1.159621521,0.68719564,1,0
5570,39,1,52,1,-1,12,-1,2,17,-1,0,1,27,0,0.57385916,2.637561754,1.071397669,0.836234793,1,0
5571,39,1,52,1,-1,12,-1,2,5,-1,0,1,32,26,0.402038327,1.525085888,0.969544464,0.716839337,1,0
5572,39,1,52,1,-1,12,-1,2,9,1,0,0,38,29,0.479776613,1.5631721,1.123560361,1.176673251,1,0.1
5573,39,1,52,1,-1,12,-1,2,6,-1,0,1,22,7,0.391804665,3.626974724,1.473387651,1.029566483,2,0.8
5574,39,1,52,1,-1,12,-1,2,6,-1,0,0,42,29,0.368882914,1.556481104,1.01268227,0.906006799,1,0
5575,39,1,52,1,-1,12,-1,2,11,1,1,1,36,28,0.407901939,1.265470364,1.077283265,1.14835751,2,0.8
5576,39,1,52,1,-1,12,-1,3,83,1,0,1,38,29,0.45348316,1.384310476,1.077083275,1.303813146,1,0.1
5577,39,1,52,1,-1,12,-1,3,86,-1,0,1,38,29,0.3807341,1.130260688,0.698278298,0.784410124,0,0.3
5578,39,1,52,1,-1,12,-1,3,87,-1,0,0,38,0,0.421918271,0.967599769,0.724086145,0.835776708,1,0.1
5579,39,1,52,1,-1,12,-1,3,93,1,0,1,38,29,0.461466302,1.632665467,1.438470698,1.585104948,0,0.3
5580,39,1,52,1,-1,12,-1,3,65,-1,0,0,38,29,0.467043804,0.949107236,0.73496811,1.005619765,0,0.3
5581,39,1,52,1,-1,12,-1,3,81,1,0,1,38,29,0.371881058,1.185927851,0.805535443,0.812511447,0,0.3
5582,39,1,52,1,-1,12,-1,3,73,-1,1,1,5,28,0.414001737,4.850290512,1.696865792,0.876289663,1,0
5583,39,1,52,1,-1,12,-1,3,94,1,0,1,38,3,0.406766939,1.789165577,0.895712416,0.952049685,0,0.5
5584,39,1,52,1,-1,12,-1,3,75,-1,1,1,27,0,0.602992033,3.308729957,1.1803675,0.903504565,1,0
5585,39,1,52,1,-1,12,-1,3,83,1,0,0,38,20,0.334922243,1.302110923,0.916281263,0.818569781,0,0.4
5586,39,1,52,1,-1,12,-1,3,69,1,1,1,38,29,0.340736752,1.312960955,1.226095603,1.293338022,1,0
5587,39,1,52,1,-1,12,-1,3,85,-1,1,1,28,26,0.384076753,3.469872701,1.818700584,1.24640699,1,0.1
5588,39,1,52,1,-1,12,-1,3,70,1,1,1,6,26,0.47365661,1.433588903,0.860060221,0.899787247,1,0
5589,39,1,52,1,-1,12,-1,3,73,-1,0,1,15,26,0.345359927,2.489289047,1.624791589,1.303301426,1,0.1
5590,39,1,52,1,-1,12,-1,3,65,-1,0,1,38,29,0.370405316,1.272648161,0.805078049,0.923100397,0,0.3
5591,39,1,52,1,-1,12,-1,3,70,1,0,1,38,29,0.476751703,3.539005922,2.627009264,1.998497138,1,0
5592,39,1,52,1,-1,12,-1,3,67,1,1,1,22,26,0.350041953,2.395789302,1.296183749,1.145794256,0,0.5
5593,39,1,52,1,-1,12,-1,3,88,-1,0,0,36,29,0.371203681,1.410523642,0.914154226,0.922600751,0,0.3
5594,39,1,52,1,-1,12,-1,3,68,1,1,1,31,29,0.35153733,1.269161593,1.088349811,1.292036353,0,0.3
5595,39,1,52,1,-1,12,-1,3,87,-1,0,0,38,29,0.409542285,1.372903974,1.354382913,1.546525404,0,0.3
5596,39,1,52,1,-1,12,-1,3,82,1,0,1,38,29,0.370022046,1.715475879,1.071994679,0.902035532,1,0.1
5597,39,1,52,1,-1,12,-1,3,90,-1,0,0,38,29,0.444540624,1.495737165,1.133671046,1.151492325,0,0.3
5598,39,1,52,1,-1,12,-1,3,64,-1,0,0,38,29,0.377196324,1.506987104,1.109823004,0.896813584,0,0.4
5599,39,1,52,1,-1,12,-1,3,95,1,0,1,38,29,0.456015457,1.275052255,0.643508371,0.617710842,0,0.2
5600,39,1,52,1,-1,12,-1,3,65,-1,0,1,36,20,0.550111741,2.814768179,1.348198279,1.067982593,0,0.4
5601,39,1,52,1,-1,12,-1,3,72,1,1,1,28,29,0.367548177,4.434462543,1.793403701,1.118145562,1,0
5602,39,1,52,1,-1,12,-1,3,64,-1,1,1,36,26,0.363831243,3.975473,1.823964221,1.14917162,2,0.8
5603,39,1,52,1,-1,12,-1,3,72,1,1,1,0,0,0.363468303,5.10720088,1.7295565,0.917320332,2,0.8
5604,39,1,52,1,-1,12,-1,3,76,-1,0,0,0,0,0.36547495,4.111333791,1.431602726,1.064119935,1,0
5605,39,1,52,1,-1,12,-1,3,96,1,0,0,38,29,0.353675029,0.996658308,0.550990155,0.663172328,1,0.1
5606,39,1,52,1,-1,12,-1,3,65,-1,0,1,23,0,0.355796392,2.733470342,1.812003148,1.735355722,1,0
5607,39,1,52,1,-1,12,-1,3,95,1,0,0,0,0,0.351249496,2.660034565,1.460682537,1.1061918,1,0
5608,39,1,52,1,-1,12,-1,3,83,1,0,1,38,29,0.36618272,1.567853163,1.010995402,1.027733763,1,0.1
5609,39,1,52,1,-1,12,-1,3,89,-1,0,0,38,29,0.420177454,1.951275596,1.456580588,1.365183012,1,0.1
5610,39,1,52,1,-1,12,-1,3,63,-1,0,1,0,26,0.471929744,2.516933697,0.931644409,0.681645691,1,0.1
5611,39,1,52,1,-1,12,-1,3,96,1,0,1,6,0,0.372439294,2.290764435,0.675192214,0.674877954,1,0
5612,39,1,52,1,-1,12,-1,3,63,-1,1,1,0,29,0.357690092,3.043026833,1.237538954,0.940643794,1,0
5613,39,1,52,1,-1,12,-1,3,92,1,0,0,38,29,0.434442182,1.355915884,0.869850362,0.904141809,0,0.2
5614,39,1,52,1,-1,12,-1,3,72,1,0,1,19,0,0.421006023,2.424382169,1.238831618,0.977842492,1,0
5615,39,1,52,1,-1,12,-1,3,84,-1,0,0,36,7,0.343729413,1.543518285,0.911777373,0.864956927,0,0.4
5616,39,1,52,1,-1,12,-1,3,83,1,1,1,22,20,0.335972126,3.582023321,1.410020683,0.890505587,0,0.4
5617,39,1,52,1,-1,12,-1,3,87,-1,0,0,38,3,0.341822995,2.317710323,1.558373653,1.484191449,0,0.5
5618,39,1,52,1,-1,12,-1,3,71,1,1,1,23,0,0.354442155,2.573824815,1.382900816,1.192379736,1,0
5619,39,1,52,1,-1,12,-1,3,74,-1,0,1,38,3,0.357453911,1.544950311,0.688057389,0.755300862,0,0.4
5620,39,1,52,1,-1,12,-1,3,65,-1,0,0,38,29,0.421608356,1.400302945,1.021916325,1.031291126,0,0.3
5621,39,1,52,1,-1,12,-1,3,72,1,0,0,38,29,0.398059764,1.310690782,1.095660241,1.141246725,0,0.2
5622,39,1,52,1,-1,12,-1,3,74,-1,1,1,0,0,0.397330925,2.697438741,1.336979825,0.864532579,1,0
5623,39,1,52,1,-1,12,-1,3,83,1,0,0,32,20,0.344499963,4.498314016,1.748756135,0.87829451,1,0.1
5624,39,1,52,1,-1,12,-1,3,65,-1,0,1,38,29,0.436312031,1.342951608,0.767828946,0.793499583,1,0.1
5625,39,1,52,1,-1,12,-1,3,81,1,0,0,0,27,0.348372613,2.568227067,1.773536884,1.613403203,1,0.1
5626,39,1,52,1,-1,12,-1,3,76,-1,0,1,38,29,0.466332743,1.585306644,1.270610666,1.242616577,0,0.3
5627,39,1,52,1,-1,12,-1,3,82,1,0,0,27,28,0.3686876,3.87927485,1.102511297,0.943495887,0,0.5
5628,39,1,52,1,-1,12,-1,3,89,-1,0,0,30,29,0.379387787,1.202070312,1.011651107,1.189244727,1,0
5629,39,1,52,1,-1,12,-1,3,85,-1,0,1,0,0,0.476088926,4.69168545,2.052823896,1.129506594,1,0
5630,39,1,52,1,-1,12,-1,3,91,1,1,1,5,24,0.35286842,5.371587421,2.753964736,1.75307543,1,0
5631,39,1,52,1,-1,12,-1,3,64,-1,0,1,36,7,0.552580952,3.477762345,1.504493879,1.138329734,2,0.7
5632,39,1,52,1,-1,12,-1,3,82,1,0,0,18,22,0.375199839,2.772803986,1.747190845,1.308798109,0,0.4
5633,39,1,52,1,-1,12,-1,3,75,-1,0,0,0,27,0.43067472,2.254569496,1.523851834,1.216076851,0,0.4
5634,39,1,52,1,-1,12,-1,3,82,1,0,1,22,20,0.436726139,1.98052896,1.002696646,0.896180991,0,0.5
5635,39,1,52,1,-1,12,-1,3,63,-1,1,1,32,26,0.454782455,5.641877701,2.15265598,1.154825941,1,0
5636,39,1,52,1,-1,12,-1,3,82,1,1,1,36,26,0.393962196,3.11752935,1.883547106,1.580176178,1,0
5637,39,1,52,1,-1,12,-1,3,81,1,1,0,0,7,0.394309431,3.524376614,1.230867212,0.669163036,0,0.5
5638,39,1,52,1,-1,12,-1,3,67,1,0,0,38,3,0.407084173,1.689971073,0.913474561,0.888476134,0,0.4
5639,39,1,52,1,-1,12,-1,3,75,-1,0,1,38,29,0.366352097,1.627983073,0.793636381,0.794509701,1,0.1
5640,39,1,52,1,-1,12,-1,3,90,-1,0,0,38,29,0.419664403,1.413786315,1.314532869,1.397099793,0,0.2
5641,39,1,52,1,-1,12,-1,3,96,1,0,1,38,29,0.361221062,1.46537071,0.88624551,0.855524442,0,0.2
5642,39,1,52,1,-1,12,-1,3,72,1,0,1,28,0,0.356101838,4.286220379,1.66341052,1.139011668,0,0.3
5643,39,1,52,1,-1,12,-1,3,95,1,0,0,38,29,0.375884489,1.307069204,1.249827934,1.183587438,1,0.1
5644,39,1,52,1,-1,12,-1,3,64,-1,0,1,3,15,0.477357398,3.065062725,1.671534004,1.038275736,0,0.5
5645,39,1,52,1,-1,12,-1,3,72,1,1,1,27,7,0.369290119,4.526170979,1.424073748,0.973155652,0,0.3
5646,39,1,52,1,-1,12,-1,3,74,-1,0,0,38,3,0.389029578,1.118591014,0.543863449,0.657332269,0,0.5
5647,39,1,52,1,-1,12,-1,3,94,1,0,0,38,29,0.392701597,1.924947112,0.988955517,1.083995064,1,0.1
5648,39,1,52,1,-1,12,-1,3,81,1,0,0,27,7,0.406408754,2.917863695,0.673988315,0.495804152,0,0.4
5649,39,1,52,1,-1,12,-1,3,89,-1,0,1,0,0,0.476985383,1.460617592,1.314913493,1.406455439,2,0.7
5650,39,1,52,1,-1,12,-1,3,80,1,0,1,38,3,0.342736326,1.429494772,0.931471427,0.910437883,0,0.5
5651,39,1,52,1,-1,12,-1,3,70,1,1,1,39,11,0.367924575,1.857688047,1.132084469,1.121857281,1,0
5652,39,1,52,1,-1,12,-1,3,86,-1,0,0,38,0,0.418567153,1.161997168,0.752022132,0.851376095,0,0.2
5653,39,1,52,1,-1,12,-1,3,84,-1,0,0,27,0,0.814710552,2.776725521,1.216045284,0.74709523,0,0.5
5654,39,1,52,1,-1,12,-1,3,72,1,0,0,39,22,0.358760405,3.037911696,1.929160568,1.354587022,1,0.1
5655,39,1,52,1,-1,12,-1,3,74,-1,1,1,22,7,0.364104451,3.429443718,1.586109957,1.138453633,0,0.4
5656,39,1,52,1,-1,12,-1,3,90,-1,0,0,32,0,0.520223383,4.711888187,2.092065848,0.921302946,1,0.1
5657,39,1,52,1,-1,12,-1,3,91,1,0,1,30,29,0.373064446,2.226981499,0.868712689,0.772088615,1,0.1
5658,39,1,52,1,-1,12,-1,3,64,-1,0,1,22,26,0.412599283,4.025566904,2.004640529,1.248757321,1,0
5659,39,1,52,1,-1,12,-1,3,92,1,0,0,38,29,0.446958845,1.813986232,0.960156413,0.875908203,0,0.3
5660,39,1,52,1,-1,12,-1,3,87,-1,0,0,39,29,0.359183558,2.176680786,1.442210587,1.230787001,0,0.2
5661,39,1,52,1,-1,12,-1,3,91,1,0,1,36,29,0.352871186,2.162761887,1.226792468,0.866514071,1,0
6155,43,-1,70,1,-1,10,-1,1,19,1,1,1,36,7,0.446668121,4.086464256,1.714053418,1.271034408,2,0.9
6156,43,-1,70,1,-1,10,-1,1,12,-1,0,1,38,29,0.429121092,2.451403183,0.576222965,0.501201092,2,0.8
6157,43,-1,70,1,-1,10,-1,1,16,1,1,1,0,0,0.423863921,2.278300652,1.488453546,1.055922987,2,0.7
6158,43,-1,70,1,-1,10,-1,1,12,-1,0,0,1,29,0.432090413,1.783879114,0.789624555,0.796680339,0,0.2
6159,43,-1,70,1,-1,10,-1,1,16,1,1,1,0,0,0.36542194,3.132715942,0.969588168,0.663853462,0,0.3
6160,43,-1,70,1,-1,10,-1,1,12,-1,0,0,43,22,0.379606428,2.357040507,1.68242876,1.353609678,2,0.7
6161,43,-1,70,1,-1,10,-1,1,18,1,0,0,18,22,0.365866589,3.004529692,0.856242646,0.554670888,2,0.8
6162,43,-1,70,1,-1,10,-1,1,15,1,1,1,23,7,0.389941254,4.59856294,0.938334216,0.612044713,2,0.8
6163,43,-1,70,1,-1,10,-1,1,16,1,1,1,30,29,0.38521623,3.822926296,1.556734454,1.17373596,0,0.3
6164,43,-1,70,1,-1,10,-1,1,21,-1,0,1,7,0,0.436759736,5.917139086,2.294056146,1.037305143,0,0.2
